,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Profit,Time to sale ,Months to sale 
55316,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Menta,900.0,190,2018-10-18,9.0,California,710.0,0 days,0
55317,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Menta,805.0,190,2018-10-18,9.5,Massachusetts,615.0,0 days,0
55318,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Menta,921.0,190,2018-10-18,10.0,Georgia,731.0,0 days,0
55319,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Menta,900.0,190,2018-10-18,8.0,California,710.0,0 days,0
55320,2018-10-18,Off-White,Nike-Air-Max-97-Off-White-Menta,875.0,190,2018-10-18,10.5,Texas,685.0,0 days,0
55321,2018-10-18,Off-White,Nike-Air-Presto-Off-White-Black-2018,701.0,160,2018-07-27,11.0,Vermont,541.0,83 days,2
55322,2018-10-18,Off-White,Nike-Air-Presto-Off-White-Black-2018,755.0,160,2018-07-27,8.0,Utah,595.0,83 days,2
55323,2018-10-18,Off-White,Nike-Air-Presto-Off-White-Black-2018,798.0,160,2018-07-27,10.0,California,638.0,83 days,2
55324,2018-10-18,Off-White,Nike-Air-Presto-Off-White-Black-2018,745.0,160,2018-07-27,11.0,Georgia,585.0,83 days,2
55325,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,623.0,160,2018-08-03,9.0,Florida,463.0,76 days,2
55326,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,596.0,160,2018-08-03,10.0,North Carolina,436.0,76 days,2
55327,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,589.0,160,2018-08-03,11.0,California,429.0,76 days,2
55328,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,605.0,160,2018-08-03,8.0,New York,445.0,76 days,2
55329,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,470.0,160,2018-08-03,4.0,California,310.0,76 days,2
55330,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,624.0,160,2018-08-03,9.0,Pennsylvania,464.0,76 days,2
55331,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,585.0,160,2018-08-03,10.0,California,425.0,76 days,2
55332,2018-10-18,Off-White,Nike-Air-Presto-Off-White-White-2018,560.0,160,2018-08-03,11.0,Florida,400.0,76 days,2
55333,2018-10-18,Off-White,Nike-Air-VaporMax-Off-White-2018,538.0,250,2018-04-14,10.5,New Jersey,288.0,187 days,6
55334,2018-10-18,Off-White,Nike-Air-VaporMax-Off-White-Black,690.0,250,2018-03-30,9.5,California,440.0,202 days,6
55335,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,606.0,130,2018-10-03,8.5,California,476.0,15 days,0
55336,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,10.5,Alabama,460.0,15 days,0
55337,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,625.0,130,2018-10-03,9.0,Arizona,495.0,15 days,0
55338,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600.0,130,2018-10-03,10.5,Florida,470.0,15 days,0
55339,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,586.0,130,2018-10-03,10.0,California,456.0,15 days,0
55340,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,598.0,130,2018-10-03,10.0,California,468.0,15 days,0
55341,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,560.0,130,2018-10-03,11.5,California,430.0,15 days,0
55342,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,573.0,130,2018-10-03,10.5,Pennsylvania,443.0,15 days,0
55343,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,10.0,California,460.0,15 days,0
55344,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,570.0,130,2018-10-03,11.0,Tennessee,440.0,15 days,0
55345,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,586.0,130,2018-10-03,10.5,New Jersey,456.0,15 days,0
55346,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,595.0,130,2018-10-03,10.0,Florida,465.0,15 days,0
55347,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,575.0,130,2018-10-03,10.5,New Hampshire,445.0,15 days,0
55348,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,12.0,California,450.0,15 days,0
55349,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,501.0,130,2018-10-03,12.0,Ohio,371.0,15 days,0
55350,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,550.0,130,2018-10-03,14.0,New Jersey,420.0,15 days,0
55351,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,539.0,130,2018-10-03,12.0,Tennessee,409.0,15 days,0
55352,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495.0,130,2018-10-03,10.5,California,365.0,15 days,0
55353,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500.0,130,2018-10-03,10.5,New Jersey,370.0,15 days,0
55354,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,515.0,130,2018-10-03,8.5,Illinois,385.0,15 days,0
55355,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500.0,130,2018-10-03,10.5,New York,370.0,15 days,0
55356,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520.0,130,2018-10-03,9.0,Michigan,390.0,15 days,0
55357,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,521.0,130,2018-10-03,10.5,New York,391.0,15 days,0
55358,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530.0,130,2018-10-03,9.5,Kansas,400.0,15 days,0
55359,2018-10-18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,450.0,130,2018-10-03,6.5,Minnesota,320.0,15 days,0
55360,2018-10-18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,619.0,200,2017-11-01,11.0,California,419.0,351 days,11
55361,2018-10-18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,350.0,200,2018-06-14,10.5,Kentucky,150.0,126 days,4
55362,2018-10-18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,321.0,200,2018-06-14,8.5,California,121.0,126 days,4
55363,2018-10-18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,255.0,200,2018-06-14,11.0,California,55.0,126 days,4
55364,2018-10-18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,220.0,200,2018-06-14,6.0,Texas,20.0,126 days,4
55365,2018-10-18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,274.0,200,2018-06-14,11.0,Illinois,74.0,126 days,4
55471,2018-10-19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,725.0,190,2018-06-23,12.0,Massachusetts,535.0,118 days,3
55472,2018-10-19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,800.0,190,2018-06-23,10.5,California,610.0,118 days,3
55473,2018-10-19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,840.0,190,2018-06-23,6.5,Illinois,650.0,118 days,3
55474,2018-10-19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,788.0,190,2018-06-23,11.0,Illinois,598.0,118 days,3
55475,2018-10-19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1015.0,190,2018-06-23,8.0,California,825.0,118 days,3
55476,2018-10-19,Off-White,Nike-Air-Max-90-Off-White,885.0,160,2017-09-09,7.5,Texas,725.0,405 days,13
55477,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,750.0,190,2018-10-18,11.5,Florida,560.0,1 days,0
55478,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,785.0,190,2018-10-18,10.5,Delaware,595.0,1 days,0
55479,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,850.0,190,2018-10-18,9.0,California,660.0,1 days,0
55480,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,775.0,190,2018-10-18,9.5,Pennsylvania,585.0,1 days,0
55481,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,770.0,190,2018-10-18,12.0,Illinois,580.0,1 days,0
55482,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,724.0,190,2018-10-18,11.0,California,534.0,1 days,0
55483,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,800.0,190,2018-10-18,10.0,Georgia,610.0,1 days,0
55484,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,799.0,190,2018-10-18,10.0,Texas,609.0,1 days,0
55485,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,712.0,190,2018-10-18,11.5,Pennsylvania,522.0,1 days,0
55486,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Black,800.0,190,2018-10-18,12.0,California,610.0,1 days,0
55487,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,1055.0,190,2018-08-25,9.5,California,865.0,55 days,1
55488,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,790.0,190,2018-10-18,9.0,California,600.0,1 days,0
55489,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,820.0,190,2018-10-18,11.0,New York,630.0,1 days,0
55490,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,910.0,190,2018-10-18,13.0,California,720.0,1 days,0
55491,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,829.0,190,2018-10-18,10.0,Georgia,639.0,1 days,0
55492,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,886.0,190,2018-10-18,10.5,California,696.0,1 days,0
55493,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,900.0,190,2018-10-18,10.0,District of Columbia,710.0,1 days,0
55494,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,750.0,190,2018-10-18,8.5,Florida,560.0,1 days,0
55495,2018-10-19,Off-White,Nike-Air-Max-97-Off-White-Menta,845.0,190,2018-10-18,10.5,Georgia,655.0,1 days,0
55496,2018-10-19,Off-White,Nike-Air-Presto-Off-White-Black-2018,745.0,160,2018-07-27,11.0,Illinois,585.0,84 days,2
55497,2018-10-19,Off-White,Nike-Air-Presto-Off-White-Black-2018,796.0,160,2018-07-27,9.0,California,636.0,84 days,2
55498,2018-10-19,Off-White,Nike-Air-Presto-Off-White-Black-2018,720.0,160,2018-07-27,8.0,Texas,560.0,84 days,2
55499,2018-10-19,Off-White,Nike-Air-Presto-Off-White-Black-2018,760.0,160,2018-07-27,9.0,California,600.0,84 days,2
55500,2018-10-19,Off-White,Nike-Air-Presto-Off-White-Black-2018,615.0,160,2018-07-27,7.0,California,455.0,84 days,2
55501,2018-10-19,Off-White,Nike-Air-Presto-Off-White-Black-2018,750.0,160,2018-07-27,9.0,Pennsylvania,590.0,84 days,2
55502,2018-10-19,Off-White,Nike-Air-Presto-Off-White-White-2018,565.0,160,2018-08-03,11.0,New York,405.0,77 days,2
55503,2018-10-19,Off-White,Nike-Air-Presto-Off-White-White-2018,600.0,160,2018-08-03,10.0,California,440.0,77 days,2
55504,2018-10-19,Off-White,Nike-Air-Presto-Off-White-White-2018,549.0,160,2018-08-03,13.0,California,389.0,77 days,2
55505,2018-10-19,Off-White,Nike-Air-Presto-Off-White-White-2018,515.0,160,2018-08-03,7.0,California,355.0,77 days,2
55506,2018-10-19,Off-White,Nike-Air-VaporMax-Off-White,1263.0,250,2017-09-09,8.0,Washington,1013.0,405 days,13
55507,2018-10-19,Off-White,Nike-Air-VaporMax-Off-White-2018,590.0,250,2018-04-14,10.5,Florida,340.0,188 days,6
55508,2018-10-19,Off-White,Nike-Air-VaporMax-Off-White-2018,587.0,250,2018-04-14,10.5,New York,337.0,188 days,6
55509,2018-10-19,Off-White,Nike-Air-VaporMax-Off-White-Black,730.0,250,2018-03-30,13.0,Texas,480.0,203 days,6
55510,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,563.0,130,2018-10-03,7.5,Oregon,433.0,16 days,0
55511,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,578.0,130,2018-10-03,10.5,New Mexico,448.0,16 days,0
55512,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,585.0,130,2018-10-03,7.5,New York,455.0,16 days,0
55513,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,607.0,130,2018-10-03,9.0,New York,477.0,16 days,0
55514,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,617.0,130,2018-10-03,8.5,California,487.0,16 days,0
55515,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,10.0,Illinois,450.0,16 days,0
55516,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,10.0,Georgia,460.0,16 days,0
55517,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,638.0,130,2018-10-03,9.5,New York,508.0,16 days,0
55518,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,12.0,Washington,460.0,16 days,0
55519,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610.0,130,2018-10-03,8.0,California,480.0,16 days,0
55520,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,572.0,130,2018-10-03,11.5,Maryland,442.0,16 days,0
55521,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,600.0,130,2018-10-03,8.0,California,470.0,16 days,0
55522,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,581.0,130,2018-10-03,8.0,New Jersey,451.0,16 days,0
55523,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,558.0,130,2018-10-03,13.0,North Carolina,428.0,16 days,0
55524,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,11.0,Florida,460.0,16 days,0
55525,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,562.0,130,2018-10-03,13.0,Massachusetts,432.0,16 days,0
55526,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,515.0,130,2018-10-03,6.5,California,385.0,16 days,0
55527,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,450.0,130,2018-10-03,4.0,California,320.0,16 days,0
55528,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,475.0,130,2018-10-03,7.5,California,345.0,16 days,0
55529,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,480.0,130,2018-10-03,4.5,Delaware,350.0,16 days,0
55530,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495.0,130,2018-10-03,13.0,New York,365.0,16 days,0
55531,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,545.0,130,2018-10-03,8.5,Pennsylvania,415.0,16 days,0
55532,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,494.0,130,2018-10-03,7.0,Florida,364.0,16 days,0
55533,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,495.0,130,2018-10-03,10.5,Oregon,365.0,16 days,0
55534,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500.0,130,2018-10-03,11.0,Delaware,370.0,16 days,0
55535,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,505.0,130,2018-10-03,11.0,California,375.0,16 days,0
55536,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,475.0,130,2018-10-03,13.0,New York,345.0,16 days,0
55537,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,442.0,130,2018-10-03,6.5,New York,312.0,16 days,0
55538,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520.0,130,2018-10-03,10.0,Illinois,390.0,16 days,0
55539,2018-10-19,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,1150.0,130,2018-08-25,5.0,Texas,1020.0,55 days,1
55540,2018-10-19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,372.0,200,2018-06-14,9.5,California,172.0,127 days,4
55541,2018-10-19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,360.0,200,2018-06-14,10.5,Florida,160.0,127 days,4
55542,2018-10-19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,275.0,200,2018-06-14,11.0,California,75.0,127 days,4
55543,2018-10-19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,280.0,200,2018-06-14,11.0,New Jersey,80.0,127 days,4
55630,2018-10-20,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,910.0,190,2018-06-23,10.0,California,720.0,119 days,3
55631,2018-10-20,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,870.0,190,2018-06-23,4.0,New York,680.0,119 days,3
55632,2018-10-20,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,710.0,190,2018-06-23,13.0,California,520.0,119 days,3
55633,2018-10-20,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1012.0,190,2018-06-23,9.5,California,822.0,119 days,3
55634,2018-10-20,Off-White,Nike-Air-Max-97-Off-White,949.0,190,2017-11-01,9.5,New York,759.0,353 days,11
55635,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,745.0,190,2018-10-18,12.0,New York,555.0,2 days,0
55636,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,700.0,190,2018-10-18,10.0,North Carolina,510.0,2 days,0
55637,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,900.0,190,2018-10-18,8.0,Delaware,710.0,2 days,0
55638,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,701.0,190,2018-10-18,11.5,California,511.0,2 days,0
55639,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,678.0,190,2018-10-18,13.0,California,488.0,2 days,0
55640,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,699.0,190,2018-10-18,13.0,New Jersey,509.0,2 days,0
55641,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,661.0,190,2018-10-18,13.0,Washington,471.0,2 days,0
55642,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,680.0,190,2018-10-18,13.0,California,490.0,2 days,0
55643,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,729.0,190,2018-10-18,11.5,North Carolina,539.0,2 days,0
55644,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,720.0,190,2018-10-18,10.0,California,530.0,2 days,0
55645,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,699.0,190,2018-10-18,10.0,Pennsylvania,509.0,2 days,0
55646,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Black,779.0,190,2018-10-18,10.0,Virginia,589.0,2 days,0
55647,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,865.0,190,2018-08-25,14.0,Virginia,675.0,56 days,1
55648,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,780.0,190,2018-10-18,10.0,Kansas,590.0,2 days,0
55649,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,877.0,190,2018-10-18,11.5,Texas,687.0,2 days,0
55650,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,785.0,190,2018-10-18,10.5,South Carolina,595.0,2 days,0
55651,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,875.0,190,2018-10-18,12.0,Florida,685.0,2 days,0
55652,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,800.0,190,2018-10-18,5.5,Oregon,610.0,2 days,0
55653,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,801.0,190,2018-10-18,10.0,New York,611.0,2 days,0
55654,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,765.0,190,2018-10-18,10.5,California,575.0,2 days,0
55655,2018-10-20,Off-White,Nike-Air-Max-97-Off-White-Menta,790.0,190,2018-10-18,10.0,California,600.0,2 days,0
55656,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,726.0,160,2018-07-27,11.0,California,566.0,85 days,2
55657,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,820.0,160,2018-07-27,10.0,Pennsylvania,660.0,85 days,2
55658,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,790.0,160,2018-07-27,9.0,California,630.0,85 days,2
55659,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,650.0,160,2018-07-27,4.0,Georgia,490.0,85 days,2
55660,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,820.0,160,2018-07-27,10.0,Illinois,660.0,85 days,2
55661,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,765.0,160,2018-07-27,8.0,Connecticut,605.0,85 days,2
55662,2018-10-20,Off-White,Nike-Air-Presto-Off-White-Black-2018,610.0,160,2018-07-27,7.0,New Jersey,450.0,85 days,2
55663,2018-10-20,Off-White,Nike-Air-Presto-Off-White-White-2018,600.0,160,2018-08-03,8.0,New York,440.0,78 days,2
55664,2018-10-20,Off-White,Nike-Air-Presto-Off-White-White-2018,578.0,160,2018-08-03,11.0,Iowa,418.0,78 days,2
55665,2018-10-20,Off-White,Nike-Air-Presto-Off-White-White-2018,624.0,160,2018-08-03,9.0,Georgia,464.0,78 days,2
55666,2018-10-20,Off-White,Nike-Air-VaporMax-Off-White-2018,615.0,250,2018-04-14,9.5,California,365.0,189 days,6
55667,2018-10-20,Off-White,Nike-Air-VaporMax-Off-White-2018,600.0,250,2018-04-14,11.0,Massachusetts,350.0,189 days,6
55668,2018-10-20,Off-White,Nike-Air-VaporMax-Off-White-Black,560.0,250,2018-03-30,7.0,Texas,310.0,204 days,6
55669,2018-10-20,Off-White,Nike-Air-VaporMax-Off-White-Black,580.0,250,2018-03-30,7.0,Illinois,330.0,204 days,6
55670,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White,1600.0,130,2017-09-09,14.0,Ohio,1470.0,406 days,13
55671,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,505.0,130,2018-10-03,6.5,South Carolina,375.0,17 days,0
55672,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,577.0,130,2018-10-03,11.0,Louisiana,447.0,17 days,0
55673,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,10.0,California,450.0,17 days,0
55674,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,561.0,130,2018-10-03,6.0,New York,431.0,17 days,0
55675,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,580.0,130,2018-10-03,10.0,North Carolina,450.0,17 days,0
55676,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,599.0,130,2018-10-03,12.0,California,469.0,17 days,0
55677,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,502.0,130,2018-10-03,6.5,California,372.0,17 days,0
55678,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,576.0,130,2018-10-03,11.5,California,446.0,17 days,0
55679,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,590.0,130,2018-10-03,10.0,New York,460.0,17 days,0
55680,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,485.0,130,2018-10-03,13.0,Pennsylvania,355.0,17 days,0
55681,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,535.0,130,2018-10-03,9.5,Texas,405.0,17 days,0
55682,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530.0,130,2018-10-03,8.5,California,400.0,17 days,0
55683,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,459.0,130,2018-10-03,6.0,Oklahoma,329.0,17 days,0
55684,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,532.0,130,2018-10-03,10.0,California,402.0,17 days,0
55685,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500.0,130,2018-10-03,7.5,California,370.0,17 days,0
55686,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530.0,130,2018-10-03,11.0,Connecticut,400.0,17 days,0
55687,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,498.0,130,2018-10-03,5.0,New York,368.0,17 days,0
55688,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530.0,130,2018-10-03,11.0,California,400.0,17 days,0
55689,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,540.0,130,2018-10-03,9.0,California,410.0,17 days,0
55690,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,521.0,130,2018-10-03,11.0,California,391.0,17 days,0
55691,2018-10-20,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,515.0,130,2018-10-03,12.0,California,385.0,17 days,0
55692,2018-10-20,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,315.0,200,2018-06-14,8.5,New York,115.0,128 days,4
55693,2018-10-20,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,259.0,200,2018-06-14,10.0,Illinois,59.0,128 days,4
55694,2018-10-20,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,268.0,200,2018-06-14,9.5,Delaware,68.0,128 days,4
55779,2018-10-21,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,909.0,190,2018-06-23,10.0,Wisconsin,719.0,120 days,3
55780,2018-10-21,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,777.0,190,2018-06-23,12.0,California,587.0,120 days,3
55781,2018-10-21,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,802.0,190,2018-06-23,6.5,Massachusetts,612.0,120 days,3
55782,2018-10-21,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,820.0,190,2018-06-23,6.0,New York,630.0,120 days,3
